,EqualWeight,ClassicalMVO,RiskParity,RF,XGBoost,LSTM
2020-01-30,-0.004340603095029857,0.0031482862661227446,-0.00434060309502986,-0.0011665074136648435,-0.0001342331919199091,-0.0021455668666404896
2020-01-31,-0.02242795350881245,-0.023224031714516338,-0.022427953508812454,-0.024724923878053483,-0.02648316978290972,-0.022109848808523354
2020-02-03,0.010022001705235265,0.009442074423446599,0.010022001705235267,0.012017917592541017,0.010584467460587462,0.006122451349807891
2020-02-04,0.016289795965704096,0.020555524683929505,0.016289795965704096,0.011078856973229537,0.013729170743584398,0.016141782936306394
2020-02-05,0.016064918481411124,0.012186012904964884,0.016064918481411124,0.021350983261845105,0.016059652334442908,0.021841562974191556
2020-02-06,-0.006956756638608335,0.0016759232124299434,-0.006956756638608335,-0.013546987713759182,-0.011487271541590205,-0.0075653327381661585
2020-02-07,-0.010145571513553296,-0.014726511148597137,-0.010145571513553298,-0.01029443321898706,-0.00946312462781789,0.0012694732762068652
2020-02-10,0.002445984113753183,0.009770719986768008,0.002445984113753183,0.004144916592991698,0.0030034305127399465,-0.004242697809786408
2020-02-11,0.008282684967157882,-0.0017464039413434451,0.008282684967157884,0.019670733083761643,0.017570854585789396,-0.00044686685580283314
2020-02-12,0.007061007323110955,0.007923813001027461,0.007061007323110958,0.011042336262347782,0.006600051357575129,0.00913631344562424
2020-02-13,-0.010035374333586958,-0.01419916355143222,-0.01003537433358696,-0.024814808544378775,-0.020776478247414472,-0.021515286367733963
2020-02-14,-0.007296534844164025,0.0053816081956764,-0.0072965348441640255,-0.025252095878253243,-0.0219158273909866,-0.00329214717411354
2020-02-18,-0.009503691425016031,-0.0026750245747574337,-0.009503691425016033,-0.010268209278201275,-0.00418676581268672,-0.0037807213156253548
2020-02-19,0.004904366250862745,0.010167615907945002,0.004904366250862746,0.010385462556919614,0.01289475680723901,0.01005857250979997
2020-02-20,0.005170367683757713,-0.0065839790818545615,0.005170367683757714,0.010193208004823833,0.002026784696573709,0.006798415159325357
2020-02-21,-0.01707433568490884,-0.023865495990415632,-0.017074335684908844,-0.01624337776612653,-0.022207583888493667,-0.011992623385685474
2020-02-24,-0.03234600855103662,-0.03623325972859136,-0.03234600855103663,-0.03236532547316978,-0.030099427891539268,-0.03767422601550627
2020-02-25,-0.03800085117607819,-0.03536154063123792,-0.038000851176078196,-0.03970548901282527,-0.03430618101032545,-0.04440900259992673
2020-02-26,-0.015789305508331963,-0.011791752082371694,-0.015789305508331963,-0.02330741955088423,-0.022631952862230586,-0.016686195225600425
2020-02-27,-0.03520083805253466,-0.02645173593034036,-0.03520083805253466,-0.02024223472323641,-0.014663956780895904,-0.022883034966394745
2020-02-28,-0.01446113019857143,-0.03734950866555573,-0.014461130198571431,-0.01850718056334999,-0.016413923958734727,-0.020366457043741088
2020-03-02,0.030786744387377076,0.04536592321550982,0.030786744387377087,0.02068489019880231,0.03318181914471491,0.03926020272105169
2020-03-03,-0.029786174133673897,-0.03107887864034226,-0.029786174133673904,-0.033202668613086656,-0.036544577284322005,-0.02711336557778093
