Date,ALGN,AOS,CHDN,DAR,EMN,FSLR,GATX,ITT,JBL,LEA,LKQ,MAS,MAT,NDSN,NOV,OGE,PNR,R,RLI,RPM,SAIC,SWK,TAP,TFX,UHS,WCC,WHR,WTRG,ZBRA
2015-01-20,-0.012018463705610792,-0.002747955468532825,-0.020209032668851882,-0.008578812777950555,-0.01717176645314556,-0.022098959054942496,-0.0003747493105037427,-0.00027746160474946785,-0.020619181544711453,0.015340928262064143,0.0007798655575921321,-0.01963644193455612,-0.0021589758774989325,-0.004421592849042051,0.000514787253343527,0.001996372469767976,0.0054134273814591205,0.002826019140108833,-0.007830287486308124,0.0019563714860661055,-0.000971320583909011,-0.00021783938451520958,0.002395325134154653,0.004434219378145867,-0.010122935076425836,-0.0012028828262222967,-0.011506593570446085,0.0,-0.009208863240241979
2015-01-21,-0.006063869889489878,0.0020160737996609847,0.0008371544403844035,-0.008653046099609082,0.019701732302650897,0.038660474522947526,0.013562917105649568,0.014868453027231991,-0.0024257880139252116,0.014292047681149986,0.02464534761888815,0.0167362522503801,0.01003584290920997,0.007587427870386555,0.02406064620853775,0.010768329301442203,0.02257200641826191,0.004280048027018711,-0.0037304486901231777,-0.002826867490520612,-0.013107912220225379,0.006838466261580719,0.01882980169776323,-0.00289358369500892,0.010769661335714607,0.030074281301675058,-0.0011124922282545833,0.006960815813687581,0.007035470721492249
2015-01-22,0.03705097308624391,0.020656658260164152,0.025100746449508524,0.010374750187296299,0.017115856936834,0.012004945657002648,0.044925353849914744,0.0005465414877943135,0.013986287201902783,0.017708682099691786,0.022565688855061196,0.021347095533205556,0.01310902015807114,0.0034302893846601575,-0.015352440590840958,0.0059009312316139866,0.0,0.01782423340583556,0.02663528725300295,0.024947442291910746,0.008041599972383556,0.015351167368735411,0.018482175003315428,0.006948476752348106,0.019025294052801865,0.011030707245913837,0.010318083386945925,0.006912885085941413,0.02659821293857645
2015-01-23,-0.00952634292603381,-0.003773092719557374,0.001834530759462767,-0.012114425131392687,-0.047177422065585714,0.015158967948406004,0.0059806033353368765,-0.014582840548857532,-0.004319251065421387,-0.0048256550688667325,0.003341315394496077,0.0012180985040926046,-0.013109020158071139,-0.007010366854961042,-0.028802440008941634,0.00028049032681458597,-0.031558695903383706,0.00044089750882502285,-0.002631847738460976,-0.013471727038772854,-0.006860669325624516,-0.005126869534302925,0.0,0.004576105262333692,-0.03559907276321689,-0.0021673591892855675,0.0060401083721895255,-0.0047244835657223,-0.00910436836930781
2015-01-26,0.012796330228472713,0.005564604310768237,-0.006333186357122458,-0.0052371464121531664,0.009070797049520133,0.03760095286006572,0.019623674479079874,0.017038115347008505,0.00527701307496495,0.007730391979086288,0.011058113079113127,0.027607188809646792,-0.05121819690684099,0.014107291498345744,0.010270677324669368,0.004471677311918089,-0.004211674744048783,-0.002209145021992139,0.003843876801991919,0.016016840506656495,0.003142196578435762,0.0009634439931445133,0.0011518197468959588,0.009975886274611089,0.012409540234732307,0.004906128353702229,0.010644172323520553,0.0087048134100206,0.004148627619820647
2015-01-27,0.00940578517795105,0.06698596794384466,-0.011128406080164781,-0.0029213715038676857,0.007852296550587898,-0.01024009292445203,-0.000344048947544813,-0.016484390440753973,-0.020788649642682754,-0.012985064512919555,-0.016260676094951455,-0.007526038779963048,-0.0048918503268177505,-0.0019059106925471202,-0.0006931680096305784,0.009436782558483018,-0.020208635617006487,-0.005101420030782027,-0.0072957419558281784,-0.0016958524452469431,-0.009851951697428135,-0.02359652914523174,-0.008091067233264033,-0.009617851435044315,-0.009316545938360694,-0.03814446751043408,-0.005926651235128312,0.0003612674308817353,0.0008276641819536712
2015-01-28,-0.003068538133022797,-0.0062138404606762,-0.009264552972867704,-0.00586858384371062,-0.024035458835886436,-0.02360675312725566,-0.023673607775216543,-0.014227883576754747,-0.007847351564843306,-0.01254053482794396,-0.0344926260351544,-0.005182344567198345,0.017944364994096438,-0.012062804132250922,-0.07501475199091097,-0.00971542866187715,-0.016486852495809775,-0.021575976321384995,-0.02910148018487077,-0.011097154780390585,-0.010150639825105176,-0.008690639527171464,-0.004393906578095694,-0.007274974450447089,-0.010916401348921136,-0.005097608743078174,-0.0022814870458301626,0.0014432999984423684,-0.005095103182413138
2015-01-29,0.001705876837136252,0.0,0.01319420987599678,0.004111588546586934,-0.0001454795063846676,-0.007994402960130454,0.01225497770345083,0.02222974114335893,0.03102545056189817,0.01608057867943374,0.010740466970000624,0.015860353107797254,-0.0033401069564435244,0.016006965298831877,-0.005056557798738633,0.003341423987387034,0.016326317672603046,-0.020543476012339003,0.012486738574856484,0.022701687988824357,0.01646702734354079,0.05439855890991347,0.010564384073221843,0.008348089471991983,-0.002273643987634509,0.010318030465979885,0.012531910835003079,0.01289395581755949,-0.006076898544437999
2015-01-30,-0.10069364104990641,0.0008421018559371971,-0.01980442430333762,-0.004700356834656093,0.03225376284002302,-0.0009447548029867852,-0.0055835649131425824,-0.016066870643185467,-0.016362558442393482,0.01303900273360569,-0.015379074196134242,-0.023080734467563764,0.0,-0.011191912674697978,0.021729663196746556,-0.022207260603015866,-0.00901912599370652,-0.040826975907725625,-0.030235021055894557,0.003977983640140733,-0.0409697401666933,-0.020294618505131687,-0.027281500386050855,-0.020865152221329016,-0.027986640296846582,-0.006866608464920957,-0.024167613912158645,-0.03808268873235909,-0.002513004229510928
2015-02-02,0.03936572364121521,0.006543123667390169,0.007342020765923525,0.01577598955315906,-0.014779123948300587,0.07201287847827492,-0.0008755356832984705,0.05381682263498195,0.002906669967858039,0.024024221652611054,0.018426792027569087,0.012800501478075882,0.03685875078285071,0.0082016903682866,0.03537641248081911,0.007080979640748045,0.039183498032466034,0.014866481888026372,0.039909357301811464,-0.01282723655188911,0.0,0.01998084738154219,0.0039435565062536605,-9.154904182120646e-05,0.005931755976416559,0.024999117921431335,0.01019478080573417,0.010664153005528055,0.007282317323433285
2015-02-03,-0.00910255688281925,0.0180632449596192,0.012462403537413978,0.01438873745209967,0.045751814575460716,0.05725613901504152,0.05403053339166951,0.017574615636371516,0.023429532847265976,0.04749625027690356,0.021077113516991767,0.03168631981834497,0.005716329554219324,0.024871330390660817,-0.04182719949081048,0.0033812243604127864,0.021697814158378452,0.052281007904209725,0.0030673078667319852,0.0147060145413121,0.040379080631777337,0.009790956889249617,0.02089978479470652,0.007910290893863667,0.016539297637584792,0.030501684763648586,-0.00029866311699845726,0.011274851733813146,0.02999636268011826
2015-02-04,-0.006973804547432069,0.006731913466612861,0.015261429036581094,-0.017291452753117054,-0.01807830611640102,-0.024806828345244603,-0.024522561368079582,-0.026879346834397015,-0.008542790407043562,0.008958974472154867,-0.010106731993253855,0.005759302818932183,-0.005000127793874507,-0.01175356878914219,-0.03289468872187661,-0.01788035597004727,-0.03343434426078817,-0.0009041243270482802,0.0024478201781705225,-0.0006261011408450707,0.0031451947184920562,-0.008326958515351127,-0.0021862571318545135,-0.004356193979263871,0.003521699124657823,-0.02641923953068164,0.06647669459896022,-0.014572678146872808,-0.0015017302594701606
2015-02-05,0.01280897234303164,0.0029413082763737716,0.0012190854408320427,-0.0005815777136697547,0.029230093426702415,-0.0017042615000031713,0.012168538274429506,0.014583284435636177,0.012787466339577162,-0.004792561384532841,0.0033803000657430674,-0.02049960654378421,0.002146007962678167,0.01241749803892754,0.017239877647900498,0.004286316452968731,0.006589380512630558,0.004511390001969248,0.01415887286152584,0.011412301608325834,0.02385471594787887,0.0050045768339746855,0.006928694696361308,0.007882039675919206,0.005591396384098623,-0.0027682973547249537,-0.016611648200502625,0.01384861205732963,0.0053038183469769394
2015-02-06,-0.006749983273037516,0.002607095622466242,-0.009691750556922358,-0.00349658711867985,-0.010058340985595188,0.0,-0.0006724241704150095,0.010734514871529837,-0.00047102687588004925,0.0023989792333712566,0.013038052321852431,0.017815927438776545,0.008183727404768595,0.005161567027639255,-0.03458808516223162,-0.04163024394196892,0.005769317926698079,0.016407736165397604,-0.004428259033443669,0.007195098775160702,-0.01234102464451645,0.0016624635752616316,-0.01351635762042683,-0.002801319113144559,-0.007874317696894773,0.00900503958066255,-0.0009466337498545007,-0.0368634578713347,0.0021825571898699014
2015-02-09,0.007113561856945392,-0.0011400155419347409,-0.015287714443844486,-0.0040947525851360465,0.01867720645919557,-0.012227969036399128,0.013358116953986495,0.007523872185412341,0.002351245788093545,-0.01308038493245754,0.0011094369264796882,0.006123308185790967,-0.011045937127791438,-0.0006594824637264809,0.025910567954573492,-0.008958013903703764,0.017721394927523875,0.00033168783289317484,-0.017912137335151464,-0.00946738217914003,-0.01761633524527381,-0.009597507814741568,-0.010684137881603802,-0.009913317320418853,-0.01120663997944382,0.014213204942824308,-0.023238536735701896,-0.012849534714601383,0.0032076872086348744
2015-02-10,0.013001288349851977,0.011823113019350186,0.012104958059613483,0.003510908975371523,-0.0033580817299318803,0.04659848020918639,-0.010504432774812549,-0.0018108650997794309,0.012602440959780059,0.011512609279696233,0.011029653991520696,0.0041884653346164705,-0.016983270453181414,0.0002637082046343131,-0.00818067493320292,0.013110984258116659,-0.006436007233346467,0.00298377762577441,0.005121005967279631,0.010491082482535415,0.014507022143157435,0.014671477723237304,-0.041864838144887874,0.006559048337718528,0.021534923652432716,-0.011325497105812756,0.008639362835467755,0.013975464169159358,0.007520500866026088
2015-02-11,0.0010758035482843291,0.0020907976930518214,-0.011480636081690148,0.008723498930642051,-0.006207932810748508,0.004727159948382527,0.0008373987659682588,0.0012936015723849434,0.009268098248169813,-0.0072262417803368095,-0.007339595761545644,-0.0076280944153997365,-0.018760898734192535,0.005005919717449746,-0.008825345249754445,-0.015813810305799852,-0.006322670142781636,0.018042294880306533,0.00020481420263962255,0.0012267051863852252,-0.006835301900985144,-0.0025854451839834496,-0.0028724764518091505,0.010567772911464999,0.0004709629982854285,-0.011309286608021813,-0.0014422724661614266,-0.011578263362133573,0.002041283452510477
2015-02-12,0.02547912829705385,0.006725506909410296,0.003426883535964243,0.0017355387383063932,0.016646972994709543,0.013239784401444847,0.01347478895072624,0.019209265922940685,0.014651949413570132,0.017329285973572833,-0.0011055884372318551,0.0117982135231644,0.01876089873419252,0.007462204839148035,0.012828922023482275,0.0149254095214759,0.017482117821731022,0.013240774642041389,0.003059173877594532,0.01963044198103066,0.04202064455602495,0.007428843975054022,0.010627692320110477,0.0026922311631011183,-0.01940874704695922,-0.025400102690742363,0.025047035723896723,0.004191043833944767,0.013503126201366943
2015-02-13,-0.005957616062431677,0.0015945340420316797,0.009184367607202037,-0.0005781047567247589,0.007428119795826121,-0.01180551114283524,-0.00729673801129591,0.061728273845460944,0.012198295056712804,-0.006693238511992045,0.0036806309489957525,0.0007564978501747785,0.006538360216828967,0.017710842126504273,0.015106395427235396,-0.01222258347379257,0.016434631150985035,0.00437521905368129,0.00952714328763799,-0.0022070939643044274,-0.004330937697412612,0.00941279450910332,-0.01309683939081195,0.0042021921693006755,0.008037706903126695,0.019843662892856807,0.0008439020320966322,-0.017258368652317235,0.01177788680016751
2015-02-17,0.012747916033451535,-0.004471661305168014,0.016301875050325484,0.017202214777701015,0.0026394908246515285,0.01584430437100911,-0.0028337891452971855,-0.018049030070534808,-0.0017980533053341045,-0.0037789905379001995,0.007685500791068354,0.012025622629296219,-0.00810927143251028,-0.004623452818786357,0.03263229476613045,-0.0002999838559259955,0.002837408683445343,0.002127351575057688,-0.009934425001984278,0.011383439752209713,0.015170034219554165,0.0012211629299818986,0.04142630180787007,0.021538695541261317,0.017571114935485892,0.01945765480953404,0.001312959833150651,-0.005430127433616535,-0.011554410679783826
2015-02-18,-0.01909491552458472,0.00797097417100442,0.021989864994828977,-0.0022766609846217724,-0.0044911714152840055,-0.015844304371009095,0.0001669697046073878,-0.002674810409661057,0.002246757426705096,0.0023981311293709657,-0.006584051556819378,-0.004117335705358525,-0.011913688632864634,0.007438764762757783,0.012796755947821944,0.016662030105672,-0.0029867532753408005,-0.003193124431572919,0.004066563857018926,0.005149190317922686,0.004821121447375789,0.0023369079094803474,0.004731667252090956,0.015166812561342408,0.0014966081242449077,-0.005045931033395574,-0.004506594253151877,0.02344904648840198,0.0005585997140030107
2015-02-19,0.0047640222844338356,-0.0006351497583945834,0.02412589031327983,0.003980761698083325,-0.01118333562574023,-0.008843251567132292,0.0051600500682019435,0.010416125856828027,-0.002696658930286782,-0.002952510032143509,0.002199345045788358,0.0048643250728451,-0.03390157991267219,0.00038304190393522597,-0.02907202285006821,0.0008850009222209995,0.0013449381362055542,0.006187698160651654,-0.00040555527215102257,0.0017764309872848676,0.00993959561391551,-0.0027437615795628265,-0.010280696079925015,-0.0008605099396016566,0.002148470372648908,0.016484348367569204,-0.0010358904955819353,-0.01415774952759816,0.002231113705568295
2015-02-20,0.0,0.0057033257137696055,0.0036602211649830207,0.0005672806695790645,0.010388247125322636,0.012521986638658777,0.012211400824754446,0.0036079319785690955,0.007621958658301367,0.007089037580478479,0.0025600549187164614,-0.001494152411032833,-0.001551074270305194,0.004983155813984718,0.004231670270382836,0.0038247609895752637,0.016003055232776616,0.007733562889478475,-0.0042725118144048245,0.013320817470027467,0.009115598835704378,0.006692999808051508,0.015120685547760032,0.033855656872734244,0.0064171117126701135,0.00482193551015506,0.004417463539367696,0.008441926348638667,0.013942929773676194
2015-02-23,-0.004764022284433877,0.0037840574763285642,0.0002886974281230932,0.0017002377283002997,0.005681787207124541,0.01256856060257639,0.004419090096944627,-0.009165836774127798,-0.003579739141607911,0.01194682932723606,-0.0051264414884944305,-0.006751644971200482,-0.014855590653292214,0.0017829007302331192,-0.0031260726304507716,-0.0055949193408049835,-0.016003055232776574,-0.0017957594441160706,-0.0034714848458275473,-0.005855220974650242,-0.013705258306359734,-0.0025300276744444966,0.0022162271401566284,0.011501794132234457,0.004809138443009385,-0.02536119007654775,-0.0003282274957593875,0.011020628002395392,0.0053701468252605675
2015-02-24,0.000353677410564191,-0.0033104927392223127,-0.0003844839864860133,0.012939676868211774,-0.0007909924737844997,0.09706677533479303,0.015554020138261812,0.0048344194589020105,0.012472358940502372,-0.0017236579403486717,0.004395552408262027,0.01011040184764979,-0.0027606912764238673,-0.0024204456873730836,0.006973958503014875,0.006475763750369218,0.010105546267269819,0.005272263079401965,0.0016349083085813434,0.00039167340091617384,-0.014082113274266261,0.014885165434832958,-0.0029995168671072096,0.011776954608517217,0.0011984583156800363,0.008525206837629466,0.0051462918434405465,0.00865500901355669,0.009897341819368676
2015-02-25,-0.0070972888680335385,-0.006335941321879807,0.013752451998739921,-0.022612587459644232,0.005260609230405604,0.06784657352744589,0.013496263847407744,0.0012049618572297592,-0.016964494486099393,0.0029919972259456833,0.017751033913733876,-0.001864604465416622,0.023420278205798575,0.002420445687373092,0.0010965388567609098,-0.007953966321028271,-0.00133120314516258,-0.0014734383886499908,-0.005756175966658161,-0.005100263514709114,0.013161665146948711,-0.01043643057364304,-0.0063223401779409485,-0.016312374200389154,0.006155196203677687,0.005452790123904802,0.0028053808330123172,-0.009033005688151432,-0.008914067938484595
2015-02-26,0.004796180388555334,0.008859307832756695,0.018419633366352287,-0.012079472831732017,-0.012539441864341944,0.0023886615723726383,0.0020726082499298113,-0.007494108221136403,-0.004060833042486604,-0.012939727106178248,-0.11679612464440224,-0.021506100829742907,0.008451796311067634,-0.013448498669741151,-0.02722113933569557,-0.0324645892554787,-0.0029658000051155393,-0.005915447750846455,0.009848042015794176,-0.006510809864238122,0.008983325653043259,-0.004955237664602261,0.02040324533577029,0.0018165418041976374,0.030690997145750742,-0.004014787495890879,-0.0063239252876239604,-0.006828389576438284,0.001963568878748726
2015-02-27,0.016171879579856552,-0.007271536828084156,0.022557607820472055,0.00806917269169357,-0.011084544304984336,0.018070232336161254,-0.008637320078935161,-0.0034034941562647073,-0.0068044099288312905,-0.0010094926050872016,-0.00810380912554118,-0.0011448245368555828,0.006862358156313644,-0.008027259248750465,0.020071292685647453,-0.006744329097914323,-0.01300415641023643,-0.004247072798321696,-0.012118722210236145,0.000593983557427127,-0.0020091267700278917,-0.0030461984601720298,-0.017632264206901983,0.0066783070009487,0.0076160125178400635,-0.0024455300351103513,-0.004002096723096373,0.006450249966326624,-0.007767656410743093
2015-03-02,0.007123648556295438,0.022278753881195733,0.011225989450557215,0.00458190512543632,0.012677593900996025,0.022506338082956708,0.011182273051827939,0.024057540275692513,0.014909090664812068,0.025529387229060504,0.00971654513287202,0.012898497854540975,0.009077302721908997,0.012786607601745915,0.026149946465661808,-0.02208136115826413,-0.0039191741307413866,0.007842513979676684,0.0,0.010429804337548622,0.013983509868086127,0.011182552417290409,0.000263296183101828,0.00997572856146285,0.010006903657230377,0.003163587061864516,0.01428741340695371,-0.0022720401661228164,0.008203491178993058
2015-03-03,-0.01377163060581649,-0.0195852138932006,-0.009770193006230663,-0.013809182013361771,-0.014559913101587078,-0.006896611674775175,-0.008935697462544,-0.001903418673099626,-0.013544271912387558,-0.006389201509152428,0.004422225665128821,-0.0052911045830209,0.01271992344126256,-0.006050043771627621,-0.024495613013112948,0.019308966292745616,-0.005148015715440555,-0.011145945482839812,0.0008262326542111997,-0.01260829638298596,-0.009058135580464262,-0.005474207839204596,-0.01566660368639799,-0.00407646606098565,-0.015491578600748228,-0.003595906183858107,-0.002467934652303405,0.0026501797762344403,-0.0048045782815625245
2015-03-04,0.0031545820209370958,0.0028442509202916038,0.010939983901560672,-0.0023202397914069074,0.0018823192005910803,0.008368284764809721,-0.026802585065048266,-0.009091281647353422,0.004082748347065405,-0.013359446123776911,-0.03676883996069881,0.003404594912825319,-0.019141036457942955,-0.01325739059272058,0.006225982865393245,-0.021827754006828612,-0.022724685829280507,-0.0003198024731373189,-0.0008262326542111859,-0.008161771857530264,-0.02022126992111167,-0.010832890887996292,-0.005770489894732747,-0.01018134402430796,0.026437151356599062,-0.004476756261035772,-0.013992475450914517,-0.006067557583386616,-0.0036186434811327508
2015-03-05,0.0128652306072518,0.0009458550778861488,-0.008397729776280916,-0.07223348890997558,-0.012296973028218985,0.007488217998727209,-0.005116706927530819,-0.0024060512118916537,-0.008638135947423181,0.0022845415480447803,0.004981173479681688,0.013131052225633847,-0.01181656139722367,0.0009158062532677611,-0.021776209865616514,0.015639449143569382,0.006347141206820844,0.0022396390436158074,0.014769511400060336,-0.00039974590447003843,-0.012708009892947618,0.003077688918225068,0.0018822861793265629,0.0064985789683244385,-0.007544575435844246,0.0008681006060793444,-0.0031728177031701095,0.006823311038661766,0.0014271354425121367
2015-03-06,-0.01391567489868632,-0.006324992906113796,-0.0008164563162564215,-0.08191713553549837,-0.01949521760459575,-0.017175513949998736,-0.01870787311407353,-0.013338349946803014,-0.007333116850518219,-0.015268771796034386,-0.013338879693651344,-0.03257874123243509,-0.017405137118805536,-0.014351205043093923,-0.019974112157917657,-0.017532879881955808,-0.021684109053498685,-0.025683681160683217,-0.011674592337414845,-0.018160488591278244,-0.015542429887022624,-0.020072749966971257,-0.002825032813958355,-0.010716318281788904,-0.007251258350346252,0.008352562382061255,-0.03573210225454496,-0.03146833465147089,-0.0169261898240975
2015-03-09,-0.010565311599122048,0.009629682782533523,0.00398515759899798,0.0,-0.00041589788042106914,0.0073971037642369805,-0.011872393376444728,0.004870813485557559,0.0013788640116709245,0.0019445148959624386,0.0062748869773629245,0.004609796914298041,-0.0031262243272472084,-0.0011943736865414093,-0.017084633538773798,0.00031590071549309086,0.01316053480193016,0.006319832357455214,0.003290839520390115,0.004064239825535452,0.01817231208350158,0.016172530801639825,0.007782609627257347,0.0014902979763542247,-0.004570099425563317,-0.02865858712265345,0.011146455683987597,0.0003899840059842258,-0.0025693554782476786
2015-03-10,0.006528455907334651,-0.01137610686726525,-0.012918680517975876,-0.009530388185289524,-0.015938037240868064,-0.019848497176706576,-0.0368418424927519,-0.02758808825104165,-0.022765207303372722,-0.01266078824957224,-0.006694616072860105,0.0019149785016812344,-0.02096166276455848,-0.021742691418918,-0.01895890698996278,-0.009199076935873428,-0.021872097112167598,-0.016869755811001023,-0.01468633785625565,-0.02422133516037042,-0.012838085970717212,-0.012625530067887835,-0.018754690956216024,-0.007892675147424056,-0.004855944867633129,-0.0035482676619742705,-0.015432122191585906,0.0015575171545663942,-0.018059163848332976
2015-03-11,0.0012303313663940719,0.003648082517015848,0.007207725109954673,-0.026335556583269314,-0.00834924328738613,-0.009567839460080444,0.008285828228045486,0.0017017737181516104,0.009820197319376204,-0.009980223847942218,0.013758608789148367,0.0015288947556620779,-0.016116473797772594,0.001355973769143903,-0.0011955357931050339,-0.006073192529899009,-0.0057432697503088884,0.021854320728985556,0.02347711649739584,0.0,0.0,-0.00910190236725773,0.003534837819550629,-0.004514304117866763,0.008285511083456728,0.0010361300697175207,-0.029459829615392168,0.0011665229944059345,0.0022752790790745527
2015-03-12,0.001053394975326052,-0.0015843550501737208,0.01649958174178739,0.011173290180334477,0.00924666811686678,0.022019232872550074,0.011520099165327901,-0.0002496154115643142,0.009263613333458534,0.02319590632840303,0.01316355965177256,0.027873829502835536,0.04137424383011092,0.023833068389646904,-0.007203113886462634,0.009572466486541453,0.026680684650969684,0.018101355603725253,0.030074405542695304,0.004767216915713599,0.015834740423876125,0.013777412559060244,0.02665053237980763,0.005431325471699221,0.004903701955621953,0.025706286861198267,0.01433701962911551,0.01120813270248718,-0.002047552819649732
