,EqualWeight,ClassicalMVO,RiskParity,RF,XGBoost,LSTM
2018-03-26,0.029264588250262836,0.03902736069245744,0.029264588250262846,0.021758279028636036,0.021758279028636036,0.021758279028636036
2018-03-27,-0.029287720021606525,-0.04432124415483279,-0.029287720021606536,-0.00580812150229899,-0.00580812150229899,-0.00580812150229899
2018-03-28,-0.009869314242465661,-0.011321260415867647,-0.009869314242465664,-0.0007124095449933469,-0.0007124095449933469,-0.0007124095449933469
2018-03-29,0.018676458817724517,0.01990267417917538,0.018676458817724523,0.00995244963449379,0.00995244963449379,0.00995244963449379
2018-04-02,-0.02540116704141578,-0.028743637674721302,-0.025401167041415786,-0.02088679775489649,-0.02088679775489649,-0.02088679775489649
2018-04-03,0.017838133467287173,0.017034274782258753,0.017838133467287173,0.019416448288131626,0.019416448288131626,0.019416448288131626
2018-04-04,0.015408288030655302,0.011605256281985318,0.015408288030655304,0.01189476564037593,0.01189476564037593,0.01189476564037593
2018-04-05,0.0107323005320894,0.007158990250277458,0.010732300532089402,0.005898360268289661,0.005898360268289661,0.005898360268289661
2018-04-06,-0.0228270083747181,-0.02498725375032085,-0.022827008374718103,-0.01908560891534031,-0.01908560891534031,-0.01908560891534031
2018-04-09,0.0009758382328768408,0.002219486987864989,0.0009758382328768403,0.00023981572749823382,0.00023981572749823382,0.00023981572749823382
2018-04-10,0.02258475689389832,0.03253919637893553,0.022584756893898328,0.012478094960592207,0.012478094960592207,0.012478094960592207
2018-04-11,-0.0073348410741772615,-0.007774862718347318,-0.0073348410741772615,-0.005580592583448109,-0.005580592583448109,-0.005580592583448109
2018-04-12,0.007619217167327992,0.013081155778407388,0.007619217167327996,0.003909250680275524,0.003909250680275524,0.003909250680275524
2018-04-13,-0.00171723976551048,-0.0053647821071018675,-0.0017172397655104807,0.001598069009984232,0.001598069009984232,0.001598069009984232
2018-04-16,0.005152397064144503,0.00950270097688505,0.0051523970641445035,0.00874086900930473,0.00874086900930473,0.00874086900930473
2018-04-17,0.012558844246431007,0.029237025795627643,0.012558844246431009,0.0047126329150977125,0.0047126329150977125,0.0047126329150977125
2018-04-18,0.0012306812517610065,-0.0016076430573705915,0.0012306812517610063,-0.00035847351508767596,-0.00035847351508767596,-0.00035847351508767596
2018-04-19,-0.0018101918223374933,-0.0016775184802908787,-0.0018101918223374933,-0.008177693794627083,-0.008177693794627083,-0.008177693794627083
2018-04-20,-0.010805625544983065,-0.009199001501772228,-0.010805625544983068,-0.008296294257102894,-0.008296294257102894,-0.008296294257102894
2018-04-23,-0.00432332484793622,-0.005941815054677559,-0.004323324847936221,-0.0016990470391586362,-0.0016990470391586362,-0.0016990470391586362
2018-04-24,-0.01696804282654128,-0.022562472324840085,-0.016968042826541286,-0.01061576635283773,-0.01061576635283773,-0.01061576635283773
2018-04-25,-0.0008833634298746525,-0.005304108068003652,-0.0008833634298746524,0.003448441789440684,0.003448441789440684,0.003448441789440684
2018-04-26,0.024175254118961556,0.03884672952934251,0.02417525411896157,0.0157422977901089,0.0157422977901089,0.0157422977901089
2018-04-27,0.0018363253988214264,0.013325959031083169,0.0018363253988214268,-0.0024859131137946857,-0.0024859131137946857,-0.0024859131137946857
2018-04-30,-0.006777877266898587,-0.011966901010931794,-0.006777877266898588,-0.008172801912500284,-0.008172801912500284,-0.008172801912500284
2018-05-01,0.0070010519871708,0.009703427867690637,0.007001051987170801,0.0034944575746269258,0.00397183245354257,0.0076450063356413005
2018-05-02,-0.0034458999907718596,-0.005847371024496499,-0.0034458999907718605,-0.008123607043686896,-0.009419407536285238,-0.009773761012698822
2018-05-03,-0.0034701447618085794,0.005565543101220421,-0.0034701447618085803,0.0020374740768222196,0.003891874658449471,0.002132224472929701
2018-05-04,0.015943896474742425,0.013017100445883957,0.01594389647474243,0.013530721367512719,0.012812858652531603,0.01065953311721642
2018-05-07,0.008118314607123752,0.012247745187363074,0.008118314607123756,0.009268408371390039,0.005736515719921483,0.010113973846155193
2018-05-08,0.0006272873227968999,-0.000884562987343352,0.0006272873227969,0.0034791448889965795,-0.0009643447156387973,-0.00010309387912354363
2018-05-09,0.013351709285281739,0.010239676300837957,0.01335170928528174,0.013794862117746238,0.007035457633606548,0.01605128266008437
2018-05-10,0.01022167672367378,0.012504884817292354,0.010221676723673783,0.010724242518648558,0.013066825256763028,0.009810831943510206
2018-05-11,0.0008672488760352068,-0.00010961384793351536,0.0008672488760352069,0.0007952713669671595,0.005422191307054998,0.0006089758555576892
2018-05-14,-0.0007753914249517132,0.00462039161522631,-0.0007753914249517137,0.00033985985953444007,0.004110261782553466,0.0015072797266551287
2018-05-15,-0.012763992169839434,-0.017801121558462123,-0.012763992169839436,-0.015566048130093976,-0.01685180787486719,-0.008885677900693684
2018-05-16,0.002578422933059267,0.0029190182658625718,0.002578422933059268,7.092811455522034e-05,0.0013685275096825386,0.002023680163272824
2018-05-17,-0.002574417744875713,0.0003073522300723751,-0.0025744177448757135,-0.004839032394515719,-0.003143983254334724,-0.004719308644710115
2018-05-18,-0.00494752152758658,-0.0017976552858604573,-0.004947521527586581,-0.0014552127278262,0.003189515405766011,-0.0041454851837426756
2018-05-21,0.00909715420942422,0.0071933724659145465,0.009097154209424222,0.00467167652176672,0.005491888217980765,0.010147162557051323
2018-05-22,-0.006020409821733399,-0.004938890922332001,-0.006020409821733402,-0.0043569381529940995,-0.008091262821200977,-0.0038147532959361637
2018-05-23,0.006247639603540367,0.011602550587432264,0.006247639603540369,0.0061784252866153,0.006348982495007862,0.009935354872359295
2018-05-24,-0.004830648333222705,-0.0027359555649407678,-0.004830648333222706,-0.004282350516721,-0.0032862347022651383,-0.005268635810354957
2018-05-25,-0.0004422543652268666,0.0029942589987515225,-0.00044225436522686676,0.00023074851744652,0.0030791093343545744,-0.0041218371974985745
2018-05-29,-0.008344664146261125,-0.002327638080504977,-0.008344664146261126,-0.015431848038274578,-0.008977833920294439,-0.0065264572287576225
2018-05-30,0.014808460658980999,0.01124504546272343,0.014808460658981002,0.015911721341510077,0.013668720938807537,0.01431099704849478
2018-05-31,-0.00442933275481194,0.0012377610521916464,-0.004429332754811941,-0.006167342325381459,-0.006498952330526959,0.0039811297728215515
2018-06-01,0.012497829731152092,0.013435033021323733,0.012497829731152094,0.00800799152683893,0.011385720542633499,0.010140549101465045
2018-06-04,0.008781668798244978,0.010460564991033443,0.00878166879824498,0.005541950033297482,0.008250476669497213,0.01592371792505485
2018-06-05,-0.0002204393452722334,0.004369044504651559,-0.00022043934527223323,-0.0020135931610291155,-0.00043836497486059953,0.0023632482290700967
2018-06-06,0.013729486097439446,0.0023339086318004466,0.013729486097439448,0.015248095803581007,0.01248674612969797,0.009814168849748204
2018-06-07,-0.001834085243069973,-0.008698748067377804,-0.0018340852430699737,0.006208811961170201,0.0014197411952423305,-0.0055713573392801976
2018-06-08,0.004246829495410334,0.0027160119607499015,0.004246829495410334,0.0057396320821312035,0.0067716377133944915,0.005900819498970737
2018-06-11,0.00312442437171752,0.0032160674157303767,0.0031244243717175203,0.00030526559578338274,-0.00014435379040859738,0.00012432356631793083
2018-06-12,0.003951036655117806,0.0038877168060118413,0.003951036655117807,9.297827227262348e-05,0.0006683789225697717,0.004934719558226801
2018-06-13,-0.002982263160696023,-0.0008796971746619697,-0.002982263160696024,-0.0025485059485773013,-0.0027198893234329988,-0.003287496479625497
2018-06-14,0.005775020483713727,0.013210479714385237,0.0057750204837137276,-0.004741160368776541,-0.0014953428616204987,0.006722720709565365
2018-06-15,-0.0018360311052067206,-0.0044811319995828386,-0.0018360311052067206,0.0013996425835568714,-0.00039028529448856334,-0.0015680591239274023
2018-06-18,0.003574741912144219,0.003861353268409301,0.0035747419121442206,-0.0029957052147882896,-0.0008637744411460424,0.002226813778890386
2018-06-19,-0.006989944002856513,-0.004761604564544842,-0.006989944002856514,-0.002852478300853859,-0.0020555449405733383,-0.008291342768975741
2018-06-20,0.00457131369005169,0.009737284509467259,0.004571313690051691,-0.002076895746907477,0.0008109815647471285,0.003911044569995069
2018-06-21,-0.007700797308330666,-0.00895040448489568,-0.007700797308330669,-0.001198948472002026,-0.0019606612163337958,-0.006377155811259923
2018-06-22,-0.0034945519812184136,-0.005790268412116815,-0.003494551981218414,-0.0019294572324583985,-0.003431187860132089,-0.006070219478979825
2018-06-25,-0.01739243129018255,-0.028254945944684504,-0.017392431290182555,-0.008497627768579909,-0.010240758243103994,-0.02427767773586209
2018-06-26,0.006773480480113187,0.009045682162838041,0.006773480480113188,-0.0013408820169312885,0.00036763925202102255,0.005471549558454986
2018-06-27,-0.008657014756297614,-0.016519679238080457,-0.008657014756297616,-0.008630055619058278,-0.010115012048699178,-0.013359988528850316
2018-06-28,0.008693461499483286,0.009153119509863281,0.008693461499483288,0.0037738461492432575,0.003652320113242319,0.006687163938223664
2018-06-29,-0.003600560348421454,-0.005147406851943039,-0.0036005603484214536,-0.0027059093365748373,-0.002275533137165387,-0.0035472304246864047
2018-07-02,0.004577091336466,0.0137574489822096,0.004577091336466,0.008343576176269301,0.009142641572444057,-0.00113715765593627
2018-07-03,-0.013777349687904032,-0.01391671753187846,-0.013777349687904039,-0.014640931557324295,-0.009581676619689984,-0.020333264751852327
2018-07-05,0.011439312472401573,0.015701264947885943,0.011439312472401576,0.012134989280690723,0.01066623480614528,0.0095969191711238
2018-07-06,0.00708662984377784,0.01278810928505888,0.0070866298437778415,0.008161810463731496,0.00809986833961476,0.00503934228695014
2018-07-09,0.010399951089301095,0.009986284938402,0.010399951089301097,0.014673582489443759,0.010144494184516345,0.013482874489534362
2018-07-10,0.00596272798245844,0.00447215272092522,0.005962727982458441,0.003945730955370444,0.0072023300353566575,0.010668762224141785
2018-07-11,-0.004756696050758605,-0.00520923763359222,-0.004756696050758606,-0.003567079748202301,-0.00489332418618082,-0.007952515522374555
2018-07-12,0.010232545523476074,0.017365575341825038,0.010232545523476076,0.014554906401239699,0.01409951498197356,0.005454844061035503
2018-07-13,0.0023876005235153796,0.0051039544653076006,0.0023876005235153805,0.0006446022624188245,0.005463982867735919,0.0026989974232861295
2018-07-16,-0.0017768186817771396,-0.0022695760720620804,-0.0017768186817771398,0.006795592909146593,-0.001991544381068116,-0.011172541959881748
2018-07-17,0.009075364641012,0.00605818177231834,0.009075364641012001,0.011540922537245884,0.0056322030955557175,0.008319836834384786
2018-07-18,0.003514798359124973,0.00019937965156126026,0.003514798359124974,1.361776801841064e-05,0.0006709513564114827,0.004778274589919
2018-07-19,-0.0066902641185536,-0.007565889720569461,-0.006690264118553602,-0.0066228163473845605,-0.0047038344156228795,-0.00555313886784196
2018-07-20,0.00017654019226095985,0.0043128045321598,0.00017654019226095996,0.0013064937964310992,0.0023649193435301805,-0.005554951736254048
2018-07-23,0.00042129066053397376,0.00165009666280464,0.00042129066053397355,0.0031698091705743186,0.000510753526476823,-0.009250501005061036
2018-07-24,0.007543973154092835,0.006203081114150861,0.007543973154092836,0.011246720249499536,0.0024314000037708224,0.0003178186999186466
2018-07-25,0.010930524784167258,0.015536426140730019,0.010930524784167261,0.009870164207510478,0.01193439481376518,0.015940317290411843
2018-07-26,-0.01454343654345402,-0.04628523076130034,-0.014543436543454023,-0.004393639521420371,-0.005835853357299018,0.004011149466826133
2018-07-27,-0.008871064486127579,-0.0071531911757761,-0.00887106448612758,-0.006576956448776882,-0.007872340119130362,-0.017431549594453172
2018-07-30,-0.011550071139930085,-0.0210149488988683,-0.011550071139930087,-0.0129299001252294,-0.016444438390147295,-0.019335822291975172
2018-07-31,0.00211848306928856,0.00302038872725822,0.00211848306928856,-0.00289217938660094,0.0014942273218169582,0.0053443314231214475
2018-08-01,0.005378353265959013,0.004751770588252724,0.005378353265959015,0.0036875505607818996,0.006923127230454636,0.003959327638507858
2018-08-02,0.018623930044997617,0.013289445156966282,0.01862393004499762,0.010038056871504013,0.011658146081939425,0.04499368875560402
2018-08-03,0.0034335482965047333,0.00125150450184275,0.003433548296504734,0.0024339120170525815,0.0037459809521693402,0.0016658279941806438
2018-08-06,0.005424203980270452,0.003919868342219221,0.005424203980270455,0.00445939699525324,0.004250758942488527,0.008956970870272462
2018-08-07,0.011144710401702614,0.008863150126731481,0.011144710401702616,0.007374328417570875,0.006803571228519717,0.023382264312974854
2018-08-08,0.000994358837853333,0.006594078198106971,0.0009943588378533337,0.006213309749683157,0.005800657934596999,0.0011659395761472575
2018-08-09,-0.004494955930849866,0.002706585077577521,-0.004494955930849867,-0.0014166483889244588,-0.0024319987920224024,-0.01029028263074088
2018-08-10,-0.005344837218312846,-0.006665429405179958,-0.005344837218312848,-0.007606464061813258,-0.006201500501933719,-0.004938623065383721
2018-08-13,-0.0023039784172297533,0.00043653429586509455,-0.0023039784172297533,-0.00478490858435968,-0.0018860820051014172,0.002794042249733256
2018-08-14,0.0029897842354399276,0.012518274626936778,0.002989784235439927,0.009297933571737237,0.011155110690775558,0.004713898085926515
2018-08-15,-0.008068310813017975,-0.014786185810343421,-0.008068310813017975,-0.009176779815189154,-0.011293462081439913,-0.014861020740479312
2018-08-16,0.004013374138092633,-0.00032032208969754594,0.004013374138092634,0.0024182380906972657,0.0023211113571287184,-0.006331239032734314
2018-08-17,-0.007663835126240348,-0.012552693685779255,-0.007663835126240348,-0.010446589191103412,-0.009655914800751819,-0.030832856139153767
2018-08-20,0.0022623869322337398,0.0015956481573146787,0.0022623869322337406,0.002689089815032266,-0.00027283754274510076,0.002333008682381625
2018-08-21,0.0037065768258257668,0.00212879545006761,0.0037065768258257676,0.006943522364515211,0.003351692416959759,0.013227605512611115
2018-08-22,0.003926261987872075,0.011643514021243737,0.003926261987872076,0.009788641067647775,0.012616050847540096,0.009920727920429775
2018-08-23,0.0009961807823875464,0.004182111495127094,0.0009961807823875468,0.00453246803540762,0.004695584272827638,0.0015327408789625404
2018-08-24,0.007478111042967185,0.010522826310438835,0.007478111042967188,0.00685820955430144,0.00865640274965262,0.01013622627069574
2018-08-27,0.008427605378237665,0.012453384949675437,0.008427605378237668,0.011397264463360215,0.012380259964960737,0.008100253221540399
2018-08-28,-0.0021748304689960733,3.223008216728872e-05,-0.0021748304689960737,-0.0003605579149402408,-0.000625962298104,-0.005557914209387221
2018-08-29,0.006563272859094947,0.016252122354525993,0.006563272859094947,0.012973296289109999,0.014743009278718118,0.0052400947297701365
2018-08-30,-0.0019506694407470401,-0.002261189003176621,-0.00195066944074704,-0.0035875799602025768,-0.0015680485232478381,0.00023038338802393852
2018-08-31,-0.0011160956269481463,0.0001719329887037462,-0.0011160956269481465,0.004210451412416977,0.0029048107491627772,-1.0726527188342098e-05
2018-09-04,-0.0022939390879336266,0.00036140668907008673,-0.002293939087933627,0.003910577694428478,0.0013594127176594986,1.755759620520193e-05
2018-09-05,-0.00936804878217142,-0.016713405581058716,-0.009368048782171422,-0.01968154421851287,-0.023129551184123475,-0.00805558134705834
2018-09-06,-0.004964737887522685,-0.007737253731293483,-0.004964737887522688,-0.006364830663945564,-0.007358337163798679,-0.0008824126124724591
2018-09-07,-0.005378788178484114,-0.00434987420783655,-0.0053787881784841144,-0.005853239292086339,-0.005138531870006777,-0.0015857977819413217
2018-09-10,0.005683172645309287,-0.003999296310729262,0.005683172645309288,0.005278120482089548,0.003703668438563636,-0.003456750206946557
2018-09-11,0.007730978931359469,0.010398619176205161,0.007730978931359468,0.007914717394627027,0.01134018886278464,0.006116898538792418
2018-09-12,-0.0007475450451725392,-0.004141335215878199,-0.0007475450451725408,0.0018725930486428934,-0.0039071228226368795,-0.002462946161982737
2018-09-13,0.0037764143072589957,0.008378771940752266,0.0037764143072589965,0.006709543152640336,0.007684262257820225,0.008136489160259257
2018-09-14,0.002351182036195827,0.00170163598469222,0.002351182036195827,0.003209728218224533,0.002121537902699981,0.0037866596967826385
2018-09-17,-0.007133772006582645,-0.014604453841064416,-0.007133772006582648,-0.011143783682867626,-0.015774430938017517,-0.0038162932696633183
2018-09-18,0.001686463021470374,0.004006084331736051,0.001686463021470374,0.004574587851181818,0.0064203640152124195,0.0009567793590602006
2018-09-19,0.0077279926849364135,-0.0007246573020824214,0.007727992684936415,-0.003776258599261856,-0.002553027350817056,0.0051778718640860194
2018-09-20,0.006451909946115926,0.0046546814195653746,0.006451909946115928,0.006598488352421361,0.0063113263164234,0.0037446385002699225
2018-09-21,-0.003106070606654453,-0.007042767069390077,-0.003106070606654455,-0.0018039517980328638,-0.00617031020311934,-0.0007709005761623378
2018-09-24,-0.00026432152699984674,0.006210236536318317,-0.00026432152699984695,-0.0004742121322592931,0.004436488413246281,-0.0023951972649058637
2018-09-25,0.0002270930116563865,0.005272405481745577,0.00022709301165638657,0.0036396477392422995,0.008802770023534757,-0.00444437332877604
2018-09-26,-0.0007958121434317798,-0.0023333675857427,-0.00079581214343178,-0.0019842960833356235,-0.00229235735985394,-0.0054539047944583375
2018-09-27,0.004192288247761046,0.008471925393391713,0.0041922882477610475,0.004976350833748508,0.00815495466805476,0.0016473159081723185
2018-09-28,-0.010174527563782867,0.009873311644157926,-0.010174527563782869,0.009856511797510174,0.008918968564397495,0.007885607858616438
2018-10-01,0.01659372659960945,0.011159549229413967,0.01659372659960946,0.007231163330360653,0.007231163330360668,0.009961805035932783
2018-10-02,-0.004079532520159627,-0.006480393761614689,-0.004079532520159627,-0.007328759699094841,-0.007328759699094837,-0.002330629777678063
2018-10-03,-0.001068892370705453,-0.001883663963794589,-0.0010688923707054534,0.005530708775341768,0.005530708775341767,0.0022822274848980197
2018-10-04,-0.015466371352617818,-0.019362619318193646,-0.015466371352617822,-0.01562216822670512,-0.015622168226705141,-0.007874293345214648
2018-10-05,-0.01211091460051578,-0.011387035843127679,-0.012110914600515782,-0.01301415149359915,-0.013014151493599156,-0.009398348878322945
2018-10-08,-0.005340745846579219,-0.013012371405922827,-0.005340745846579221,-0.009066948353033639,-0.009066948353033644,0.002434352624385893
2018-10-09,0.004398754279831586,0.004393951487254196,0.004398754279831587,0.0023786772818076085,0.0023786772818076046,-0.0019234168338033897
2018-10-10,-0.03744112498019837,-0.05446453993923167,-0.03744112498019838,-0.05032324531313673,-0.05032324531313672,-0.03808005314907821
2018-10-11,-0.020229534092181527,-0.020632098987708562,-0.02022953409218153,-0.015415495047382013,-0.015415495047381999,-0.03114987391693013
2018-10-12,0.018534483514342177,0.03534628387988676,0.018534483514342184,0.023834844410603212,0.023834844410603215,0.013630333379962983
2018-10-15,-0.009877897171470248,-0.01960024995261735,-0.00987789717147025,-0.018406025918452265,-0.018406025918452265,-0.012990723907047877
2018-10-16,0.028281700236962522,0.03721968997292619,0.028281700236962526,0.032357417217841584,0.032357417217841584,0.02931505543316086
2018-10-17,-0.0026435426592475134,-0.004405900430849866,-0.0026435426592475142,0.0012298220034677304,0.0012298220034677267,-0.01218237056429671
2018-10-18,-0.017228468246202423,-0.018587012976164108,-0.017228468246202427,-0.02036571330895612,-0.02036571330895613,-0.013398551868118856
2018-10-19,0.0025087962096768204,-0.009309362284660117,0.0025087962096768204,-0.008876804539001557,-0.008876804539001538,-0.009886328873468079
2018-10-22,-0.0009737938787482935,0.004842849089855738,-0.0009737938787482939,0.0024084624868108743,0.0024084624868108795,-0.008197896857381476
2018-10-23,0.0018689391716078063,-0.014260833059540871,0.001868939171607807,-0.016574114304143236,-0.016574114304143215,-0.011440814530665854
2018-10-24,-0.03409281076550445,-0.057451138972400353,-0.03409281076550445,-0.053596038437551174,-0.05359603843755118,-0.036834507223023866
2018-10-25,0.031766970960942276,0.04853898600490551,0.03176697096094228,0.0383860696691568,0.03838606966915681,0.02190403934197755
2018-10-26,-0.02068416904598973,-0.03681881344749463,-0.02068416904598974,-0.026192722942684193,-0.02619272294268417,-0.028088458620217693
2018-10-29,-0.015942782304194325,-0.038481850561959866,-0.01594278230419433,-0.025938974571276318,-0.02593897457127634,-0.009070522105730389
2018-10-30,0.014536884239272846,0.015583509779635168,0.01453688423927285,0.024546826800100136,0.024546826800100154,0.029528801189197797
2018-10-31,0.020842123037650612,0.031952495346116994,0.02084212303765062,0.03272510718510155,0.03272510718510155,0.01571478379731903
2018-11-01,0.011636133220845666,0.015918291713822006,0.01163613322084567,0.021938165819747796,0.015987289070439673,0.01803000230686958
2018-11-02,-0.006175482093793239,-0.01615923845721355,-0.00617548209379324,-0.020023733335727517,-0.018074269761002213,-0.014311984356888945
2018-11-05,-0.00047850620366653336,-0.010768459872004553,-0.0004785062036665337,-0.015501011668372696,-0.013002364684071397,-0.004825096154140751
2018-11-06,0.005339058923042506,0.005634927580564022,0.005339058923042508,0.006414395623483815,0.005393341112718703,0.002657070316226005
2018-11-07,0.024438883764748544,0.03777887489600891,0.024438883764748547,0.029512643126855476,0.0316447102489451,0.019757105009875018
2018-11-08,-0.0035989882267517806,-0.0071082072799667955,-0.003598988226751781,-0.012467796285428807,-0.013463928213269074,-0.009758138604589843
2018-11-09,-0.00899177694826757,-0.013118171033754298,-0.008991776948267572,-0.014879236091989835,-0.017021006378711852,-0.006349180278012302
2018-11-12,-0.029265051041974622,-0.043728728566983975,-0.029265051041974625,-0.046398119791322474,-0.04545096834789272,-0.03605738398141252
2018-11-13,0.0029696713221765664,0.005145780469390556,0.0029696713221765677,0.008208743960897436,0.008339658667610635,0.0016308079908877102
2018-11-14,-0.006011693388596234,-0.017898633228306263,-0.006011693388596234,-0.009304317930214584,-0.011831293993713798,-0.009031984791629926
2018-11-15,0.010794262205202668,0.016959250518406063,0.010794262205202668,0.01580717077727922,0.016460637308461097,0.009640934415267064
2018-11-16,-0.012442138208184092,-0.03610169662709748,-0.012442138208184093,-0.05103291493884488,-0.04680437442460545,-0.03571151010580477
2018-11-19,-0.027877445124278248,-0.05476621034702627,-0.02787744512427825,-0.0637673777914687,-0.0627765590868004,-0.0345383609855709
2018-11-20,-0.015060407317966427,-0.015157395366788558,-0.01506040731796643,-0.0068057782526025285,-0.010373984895838984,-0.016630692799805082
2018-11-21,-0.002115217216574513,-0.0013455782584239108,-0.0021152172165745135,0.001793759027716278,0.0029595537316594966,-0.010539267017631162
2018-11-23,-0.011239276117703367,-0.0059468194762719445,-0.011239276117703369,-0.013645706213891575,-0.01140368868707692,-0.010349799806453472
2018-11-26,0.02547098984550708,0.0337104205739635,0.025470989845507084,0.035285275553942425,0.03720766502440127,0.018604104506729422
2018-11-27,0.0041753223898113355,0.005431811517021082,0.0041753223898113355,-0.0016158348241426996,-0.00031709172182074736,0.007197729964452763
2018-11-28,0.02783065502553803,0.04185099398394937,0.027830655025538033,0.037937284359183684,0.037340559894316415,0.029672721121890695
2018-11-29,-0.004241747217409887,-0.0058013182058956475,-0.004241747217409888,-0.005719505863362422,-0.004148789125722318,-0.006020831398852099
2018-11-30,0.012683515896579033,0.009520701758125688,0.012683515896579036,0.01494234446873751,0.012490941884277879,0.014267517070845134
2018-12-03,0.015847347045262018,0.02747103332932784,0.01584734704526202,0.026929715295378884,0.025982838068744792,0.016431866614470055
2018-12-04,-0.034202453763872064,-0.04886038212164062,-0.03420245376387207,-0.04790781305899613,-0.05132971150823074,-0.042172049413251624
